ID;AtcCode;Name;FormOfInjection;Strength;LegalStatus;Reimbursement;Manufacturer;Spc;Pil;ValidFrom;ValidTo
991;L04AC08;ILARIS;solution for injection;150mg 1ml;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001109/WC500031680.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001109/WC500031680.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
992;A02BC02;NOLPAZA;powder for solution for injection;40mg;Prescription;No;Krka, d.d., Novo mesto;SPC_1620379.pdf;PIL_1620379.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
993;N04BC09;NEUPRO;transdermal patch;8mg 24h;Prescription;No;UCB Pharma SA;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000626/WC500026397.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000626/WC500026397.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
994;B01AF03;LIXIANA;film-coated tablet;30mg;Prescription;No;Daiichi Sankyo Europe GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002629/WC500189045.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002629/WC500189045.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
995;J07BC02;AVAXIM 160 U;suspension for injection;160AU 0.5ml;Prescription;No;Sanofi Pasteur;SPC_1024300.pdf;PIL_1024300.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
996;G01AF02;CANIFUG CREMOLUM;pessary;100mg;Prescription;Yes;Dr. August  Wolff GmbH & Co. KG Arzneimittel;SPC_1033726.pdf;PIL_1033726.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
997;B03XA02;ARANESP;solution for injection in pre-filled syringe;300mcg 0.6ml;Prescription;No;Amgen Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000332/WC500026149.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000332/WC500026149.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
998;B01AC04;CLOPIDOGREL RATIOPHARM;film-coated tablet;75mg;Prescription;No;Teva B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004006/WC500184133.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004006/WC500184133.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
999;C09DB02;SANORAL;film-coated tablet;40mg +5mg;Hospital use,Prescription;Yes;Menarini International Operations Luxembourg S.A.;SPC_1308451.pdf;PIL_1308451.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1000;B01AB12;ZIBOR;solution for injection;2500RÜ anti Xa 0.2ml;Prescription;Yes;Menarini International Operations Luxembourg S.A.;SPC_1193127.pdf;PIL_1193127.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1001;L01BA04;PEMETREXED GENTHON 500 MG;powder for concentrate for solution for infusion;500mg;Prescription;No;Genthon BV;SPC_1664984.pdf;PIL_1664984.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1002;A10AB01;ACTRAPID;solution for injection;100RÜ 1ml;Prescription;No;Novo Nordisk A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000424/WC500021658.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000424/WC500021658.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1003;V08AB02;OMNIPAQUE;solution for injection;755mg 1ml;Prescription;No;GE Healthcare AS;SPC_1079052.pdf;PIL_1079052.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1004;C09DA04;IRBESARTAN HYDROCHLOROTHIAZIDE ZENTIVA;film-coated tablet;300mg +25mg;Prescription;No;sanofi-aventis groupe;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000783/WC500035545.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000783/WC500035545.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1005;B05XA80;ADDAVEN;concentrate for solution for infusion;;Prescription;No;FRESENIUS KABI AB;SPC_1607172.pdf;PIL_1607172.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1006;L04AA24;ORENCIA;solution for injection in pre-filled syringe;125mg 1ml;Prescription;No;Bristol-Myers Squibb Pharma EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000701/WC500048935.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000701/WC500048935.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1007;J05AC02;RIMANTADINUM OLAINFARM;tablet;50mg;Prescription;No;JSC Olainfarm;SPC_1327070.pdf;PIL_1327070.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1008;A16AX08;REVESTIVE;powder and solvent for solution for injection;1,25mg;Prescription;No;Shire Pharmaceuticals Ireland Ltd.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002345/WC500132926.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002345/WC500132926.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1009;N03AX16;PRAGIOLA;capsule, hard;75mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1655388.pdf;PIL_1655388.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1010;M01AC06;RECOXA;tablet;15mg;Prescription;Yes;Zentiva k.s.;SPC_1175936.pdf;PIL_1175936.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1011;S01LA05;EYLEA;solution for injection;40mg 1ml;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002392/WC500135815.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002392/WC500135815.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1012;L04AA25;SOLIRIS;concentrate for solution for infusion;10mg 1ml;Prescription;No;Alexion Europe SAS;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000791/WC500054208.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000791/WC500054208.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1013;N03AX11;TOPIRAMATE ORION;film-coated tablet;50mg;Prescription;Yes;Orion Corporation;SPC_1309834.pdf;PIL_1309834.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1014;L01XX45;KYPROLIS;powder for solution for infusion;10mg;Prescription;No;Amgen Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003790/WC500197692.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003790/WC500197692.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1015;B02BD02;AFSTYLA;powder and solvent for solution for injection;1000RÜ;Prescription;No;CSL Behring GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004075/WC500224591.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004075/WC500224591.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1016;C10BX03;AMALORIS;film-coated tablet;10mg +10mg;Prescription;No;KRKA d.d., Novo mesto;SPC_1565872.pdf;PIL_1565872.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1017;J07AL02;PREVENAR 13;suspension for injection;1annust 0.5ml;Prescription;No;Pfizer Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001104/WC500057247.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001104/WC500057247.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1018;B05BA02;LIPIDEM;emulsion for infusion;200mg 1ml;Prescription;No;B.Braun Melsungen AG;SPC_1639706.pdf;PIL_1639706.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1019;N01AX10;PROPOFOL - LIPURO 20 MG/ML;emulsion for injection/infusion;20mg 1ml;Prescription;No;B.Braun Melsungen AG;SPC_1252224.pdf;PIL_1252224.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1020;N06DX01;EBIXA;film-coated tablet;20mg/15mg/10mg/5mg;Prescription;No;H. LUNDBECK A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000463/WC500058763.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000463/WC500058763.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1021;R06AX27;DESLORATADINE RATIOPHARM;film-coated tablet;5mg;Prescription;No;ratiopharm GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002404/WC500122415.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002404/WC500122415.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1022;N06AX11;MIRTAZAPIN ACTAVIS;orodispersible tablet;15mg;Hospital use,Prescription;Yes;Actavis Group PTC ehf;SPC_1273137.pdf;PIL_1273137.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1023;N05AH04;SEROQUEL XR;prolonged-release tablet;300mg;Prescription;Yes;AstraZeneca UK Limited;SPC_1274587.pdf;PIL_1274587.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1024;S01AD03;ZOVIRAX;eye ointment;30mg 1g;Prescription;Yes;Glaxo Wellcome UK Limited trading as Glaxo Wellcome Operations;SPC_1006625.pdf;PIL_1006625.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1025;D06BX02;PICATO;gel;0,15mg 1g;Prescription;No;Leo Laboratories Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002275/WC500135327.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002275/WC500135327.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1026;C01DA02;NITROCINE;concentrate for solution for infusion;1mg 1ml;Prescription;No;Merus Labs Luxco S.a R.L.;SPC_1037393.pdf;PIL_1037393.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1027;M01AB05;DICLOFENAC-RATIOPHARM 50MG;gastro-resistant tablet;50mg;Prescription;Yes;ratiopharm GmbH;SPC_1072213.pdf;PIL_1072213.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1028;G03FB05;TRISEQUENS;film-coated tablet;0 +1mg/1mg +2mg/0 +2mg;Prescription;Yes;Novo Nordisk A/S;SPC_1030453.pdf;PIL_1030453.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1029;L01BA04;PEMETREXED PHARMASWISS;powder for concentrate for solution for infusion;500mg;Prescription;No;PharmaSwiss Ceska republika s.r.o;SPC_1670071.pdf;PIL_1670071.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1030;G01AF05;GYNO-PEVARYL;pessary;150mg;Prescription;Yes;Johnson & Johnson UAB;SPC_1020373.pdf;PIL_1020373.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1031;N03AX16;PREGABALIN MYLAN PHARMA;capsule, hard;200mg;Prescription;No;Generics [UK] Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003962/WC500191220.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003962/WC500191220.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1032;G03GA05;GONAL-F;solution for injection in pre-filled pen;300RÜ 0.5ml;Prescription;Yes;Merck Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000071/WC500023748.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000071/WC500023748.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1033;N03AG01;ORFIRIL LONG 300 MG;prolonged-release capsule, hard;300mg;Prescription;Yes;Desitin Arzneimittel GmbH;SPC_1077308.pdf;PIL_1077308.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1034;J04AA01;GRANUPAS;gastro-resistant granules;4g;Prescription;No;Eurocept International BV;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002709/WC500166371.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002709/WC500166371.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1035;A02BX05;ULCAMED;film-coated tablet;120mg;Prescription;No;KRKA d.d., Novo mesto;SPC_1749517.pdf;PIL_1749517.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1036;L01XE10;EVEROLIMUS KRKA;tablet;2,5mg;Prescription;No;KRKA d.d., Novo mesto;SPC_1739785.pdf;PIL_1739785.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1037;L01XE27;IMBRUVICA;film-coated tablet;420mg;Prescription;No;Janssen-Cilag International N.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003791/WC500177775.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003791/WC500177775.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1038;M05BA06;BONDRONAT;film-coated tablet;50mg;Prescription;No;Atnahs Pharma UK Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000101/WC500053178.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000101/WC500053178.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1039;R03AK06;FLUSAMER;inhalation powder, pre-dispensed;50mcg +250mcg;Prescription;No;ELPEN Pharmaceutical Co.Inc (SA);SPC_1506248.pdf;PIL_1506248.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1040;L01XX32;BORTEZOMIB EBEWE;powder for solution for injection;3,5mg;Prescription;No;Sandoz Pharmaceuticals d.d.;SPC_1710245.pdf;PIL_1710245.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1041;A10AD05;NOVOMIX 50 PENFILL;suspension for injection in cartridge;100ühik 1ml;Prescription;No;Novo Nordisk A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000308/WC500029441.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000308/WC500029441.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1042;A10AD01;INSUMAN COMB 25 SOLOSTAR;suspension for injection in pre-filled pen;100RÜ 1ml;Prescription;No;Sanofi-Aventis Deutschland GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000201/WC500033784.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000201/WC500033784.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1043;A16AX10;CERDELGA;capsule, hard;84mg;Prescription;No;Genzyme Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003724/WC500182387.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003724/WC500182387.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1044;B01AF01;XARELTO;film-coated tablet;15mg/20mg;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000944/WC500057108.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000944/WC500057108.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1045;A10BJ05;TRULICITY;solution for injection in pre-filled syringe;0,75mg 0.5ml;Prescription;No;Eli Lilly Nederland B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002825/WC500179470.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002825/WC500179470.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1046;N04BC05;OPRYMEA;prolonged-release tablet;1,05mg;Prescription;Yes;KRKA d.d., Novo mesto;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000941/WC500046573.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000941/WC500046573.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1047;B01AC83;DUOPLAVIN;film-coated tablet;75mg +100mg;Prescription;No;Sanofi Clir SNC;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001143/WC500087025.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001143/WC500087025.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1048;J01CE02;VEPICOMBIN NOVUM 1 000 000 RÜ;film-coated tablet;1000000RÜ;Prescription;Yes;Takeda Pharma AS;SPC_1106536.pdf;PIL_1106536.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1049;G03AC09;CERAZETTE;film-coated tablet;75mcg;Prescription;Yes;First Pharma OÜ;SPC_1589519.pdf;PIL_1589519.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1050;C10AA07;ROSUVASTATIN MOMAJA;film-coated tablet;10mg;Prescription;No;Momaja s.r.o.;SPC_1672848.pdf;PIL_1672848.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1051;L02BG06;EXEMESTANE SANOSWISS;film-coated tablet;25mg;Prescription;Yes;UAB SanoSwiss;SPC_1453632.pdf;PIL_1453632.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1052;B02BD02;IBLIAS;powder and solvent for solution for injection;250RÜ;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004147/WC500202926.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004147/WC500202926.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1053;J05AE10;DARUNAVIR MYLAN;film-coated tablet;600mg;Prescription;No;Mylan S.A.S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004068/WC500220723.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004068/WC500220723.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1054;M04AA81;DUZALLO;film-coated tablet;200mg +200mg;Prescription;No;Grünenthal GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004412/WC500254466.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004412/WC500254466.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1055;C10AA05;ATORIS;film-coated tablet;30mg;Prescription;No;KRKA d.d., Novo mesto;SPC_1479203.pdf;PIL_1479203.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1056;C09CA01;LORISTA;film-coated tablet;100mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1268962.pdf;PIL_1268962.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1057;C09CA06;CANDESARTAN ACTAVIS;tablet;32mg;Prescription;Yes;Actavis Group PTC ehf;SPC_1455140.pdf;PIL_1455140.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1058;L01XX32;BORTEZOMIB NORAMEDA;powder for solution for injection;3,5mg;Prescription;No;UAB Norameda;SPC_1647266.pdf;PIL_1647266.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1059;L01XE10;VOTUBIA;dispersible tablet;3mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1060;H01BB02;OXYTOCIN-GRINDEKS;solution for injection/infusion;5RÜ 1ml;Prescription;No;AS Grindeks;SPC_1027875.pdf;PIL_1027875.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1061;A10AD01;INSUMAN COMB 15 SOLOSTAR;suspension for injection in pre-filled pen;100RÜ 1ml;Prescription;No;Sanofi-Aventis Deutschland GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000201/WC500033784.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000201/WC500033784.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1062;B02BD02;REFACTO AF;powder and solvent for solution for injection in pre-filled syringe;3000RÜ;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000232/WC500049008.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000232/WC500049008.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1063;B01AC04;ISCOVER;film-coated tablet;75mg;Prescription;No;sanofi-aventis groupe;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000175/WC500036983.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000175/WC500036983.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1064;N06AB10;ELICEA Q-TAB 20MG;orodispersible tablet;20mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1560046.pdf;PIL_1560046.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1065;N06DX01;MANTOMED;film-coated tablet;20mg;Prescription;Yes;Medochemie Ltd.;SPC_1621819.pdf;PIL_1621819.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1066;N03AX16;PREGABALIN PFIZER;capsule, hard;50mg;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003880/WC500166172.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003880/WC500166172.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1067;G03GA10;REKOVELLE;solution for injection;36mcg 1.08ml;Prescription;No;Ferring Pharmaceuticals A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003994/WC500220235.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003994/WC500220235.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
1068;B02BD02;HELIXATE NEXGEN;powder and solvent for solution for injection;500RÜ;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000276/WC500047822.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000276/WC500047822.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
